comp,season,date,match,market,selection,line,price,model_prob,market_prob,ev,result,profit,confidence,odds_source,passed_filter
brasileirao,2023,2023-10-08,Botafogo RJ @ Fluminense,1X2,fluminense,,1.97,0.2735,0.5076,-20.76,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-08,Botafogo RJ @ Fluminense,1X2,draw,,3.34,0.3088,0.2994,1.41,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-08,Botafogo RJ @ Fluminense,1X2,botafogo rj,,4.01,0.4177,0.2494,30.38,win,3.01,0.34,market_avg,False
brasileirao,2023,2023-10-08,Gremio @ Internacional,1X2,internacional,,2.26,0.3237,0.4425,-12.08,win,1.2599999999999998,0.34,market_avg,False
brasileirao,2023,2023-10-08,Gremio @ Internacional,1X2,draw,,3.18,0.2984,0.3145,-2.3,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-08,Gremio @ Internacional,1X2,gremio,,3.32,0.3778,0.3012,11.45,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-08,Santos @ Palmeiras,1X2,palmeiras,,1.43,0.7338,0.6993,2.22,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-08,Santos @ Palmeiras,1X2,draw,,4.3,0.1797,0.2326,-10.23,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-08,Santos @ Palmeiras,1X2,santos,,7.81,0.0865,0.128,-14.6,win,6.81,0.34,market_avg,False
brasileirao,2023,2023-10-08,Bragantino @ Athletico-PR,1X2,athletico pr,,2.59,0.4086,0.3861,2.62,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-08,Bragantino @ Athletico-PR,1X2,draw,,3.17,0.2908,0.3155,-3.51,win,2.17,0.34,market_avg,False
brasileirao,2023,2023-10-08,Bragantino @ Athletico-PR,1X2,bragantino,,2.8,0.3006,0.3571,-7.13,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-08,Coritiba @ Atletico-MG,1X2,atletico mg,,1.36,0.7194,0.7353,-0.98,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-08,Coritiba @ Atletico-MG,1X2,draw,,4.67,0.1909,0.2141,-4.89,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-08,Coritiba @ Atletico-MG,1X2,coritiba,,9.22,0.0898,0.1085,-7.75,win,8.22,0.34,market_avg,False
brasileirao,2023,2023-10-08,America MG @ Fortaleza,1X2,fortaleza,,1.52,0.6857,0.6579,1.9,win,0.52,0.34,market_avg,False
brasileirao,2023,2023-10-08,America MG @ Fortaleza,1X2,draw,,4.22,0.1997,0.237,-7.07,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-08,America MG @ Fortaleza,1X2,america mg,,6.17,0.1145,0.1621,-13.2,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-15,Cruzeiro @ Cuiaba,1X2,cuiaba,,2.37,0.366,0.4219,-5.96,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-10-15,Cruzeiro @ Cuiaba,1X2,draw,,2.93,0.3441,0.3413,0.37,win,1.9300000000000002,0.334,market_avg,False
brasileirao,2023,2023-10-15,Cruzeiro @ Cuiaba,1X2,cruzeiro,,3.42,0.2898,0.2924,-0.4,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-10-18,Athletico-PR @ Gremio,1X2,gremio,,2.06,0.4772,0.4854,-0.76,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-18,Athletico-PR @ Gremio,1X2,draw,,3.28,0.248,0.3049,-8.39,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-18,Athletico-PR @ Gremio,1X2,athletico pr,,3.76,0.2748,0.266,1.49,win,2.76,0.34,market_avg,False
brasileirao,2023,2023-10-19,Botafogo RJ @ America MG,1X2,america mg,,2.84,0.1315,0.3521,-28.19,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-10-19,Botafogo RJ @ America MG,1X2,draw,,3.22,0.2219,0.3106,-12.85,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-10-19,Botafogo RJ @ America MG,1X2,botafogo rj,,2.54,0.6466,0.3937,28.91,win,1.54,0.334,market_avg,False
brasileirao,2023,2023-10-19,Cuiaba @ Coritiba,1X2,coritiba,,2.5,0.3543,0.4,-5.15,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-10-19,Cuiaba @ Coritiba,1X2,draw,,2.92,0.2793,0.3425,-8.29,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-10-19,Cuiaba @ Coritiba,1X2,cuiaba,,3.19,0.3664,0.3135,7.6,win,2.19,0.334,market_avg,True
brasileirao,2023,2023-10-19,Internacional @ Bahia,1X2,bahia,,2.05,0.5002,0.4878,1.14,win,1.0499999999999998,0.34,market_avg,False
brasileirao,2023,2023-10-19,Internacional @ Bahia,1X2,draw,,3.28,0.2761,0.3049,-4.24,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-19,Internacional @ Bahia,1X2,internacional,,3.81,0.2237,0.2625,-6.65,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-19,Sao Paulo @ Goias,1X2,goias,,3.44,0.3243,0.2907,5.21,win,2.44,0.34,market_avg,True
brasileirao,2023,2023-10-19,Sao Paulo @ Goias,1X2,draw,,3.1,0.3088,0.3226,-1.92,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-19,Sao Paulo @ Goias,1X2,sao paulo,,2.26,0.3668,0.4425,-7.7,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-19,Fortaleza @ Vasco,1X2,vasco,,2.28,0.3164,0.4386,-12.54,win,1.2799999999999998,0.34,market_avg,False
brasileirao,2023,2023-10-19,Fortaleza @ Vasco,1X2,draw,,3.16,0.2992,0.3165,-2.45,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-19,Fortaleza @ Vasco,1X2,fortaleza,,3.31,0.3844,0.3021,12.25,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-19,Flamengo RJ @ Cruzeiro,1X2,cruzeiro,,3.34,0.4091,0.2994,16.48,lose,-1.0,0.334,market_avg,True
brasileirao,2023,2023-10-19,Flamengo RJ @ Cruzeiro,1X2,draw,,3.17,0.3202,0.3155,0.68,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-10-19,Flamengo RJ @ Cruzeiro,1X2,flamengo rj,,2.26,0.2707,0.4425,-17.47,win,1.2599999999999998,0.334,market_avg,False
brasileirao,2023,2023-10-19,Atletico-MG @ Palmeiras,1X2,palmeiras,,1.76,0.4774,0.5682,-7.19,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-19,Atletico-MG @ Palmeiras,1X2,draw,,3.4,0.314,0.2941,3.04,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-19,Atletico-MG @ Palmeiras,1X2,atletico mg,,5.18,0.2086,0.1931,3.62,win,4.18,0.34,market_avg,False
brasileirao,2023,2023-10-20,Bragantino @ Santos,1X2,santos,,3.05,0.2622,0.3279,-9.01,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-20,Bragantino @ Santos,1X2,draw,,3.3,0.2812,0.303,-3.25,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-20,Bragantino @ Santos,1X2,bragantino,,2.35,0.4566,0.4255,3.29,win,1.35,0.34,market_avg,True
brasileirao,2023,2023-10-20,Corinthians @ Fluminense,1X2,fluminense,,1.61,0.4947,0.6211,-9.16,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-20,Corinthians @ Fluminense,1X2,draw,,3.81,0.272,0.2625,1.64,win,2.81,0.34,market_avg,False
brasileirao,2023,2023-10-20,Corinthians @ Fluminense,1X2,corinthians,,5.78,0.2332,0.173,15.67,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-21,Fortaleza @ Bahia,1X2,bahia,,2.1,0.3716,0.4762,-9.88,win,1.1,0.34,market_avg,False
brasileirao,2023,2023-10-21,Fortaleza @ Bahia,1X2,draw,,3.34,0.3079,0.2994,1.28,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-21,Fortaleza @ Bahia,1X2,fortaleza,,3.57,0.3205,0.2801,6.48,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-21,Goias @ Cuiaba,1X2,cuiaba,,2.0,0.4525,0.5,-4.27,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-10-21,Goias @ Cuiaba,1X2,draw,,3.12,0.3297,0.3205,1.3,win,2.12,0.334,market_avg,False
brasileirao,2023,2023-10-21,Goias @ Cuiaba,1X2,goias,,4.23,0.2177,0.2364,-3.55,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-10-21,Gremio @ Sao Paulo,1X2,sao paulo,,1.58,0.434,0.6329,-14.14,win,0.5800000000000001,0.34,market_avg,False
brasileirao,2023,2023-10-21,Gremio @ Sao Paulo,1X2,draw,,3.94,0.287,0.2538,5.88,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-21,Gremio @ Sao Paulo,1X2,gremio,,5.9,0.2791,0.1695,29.09,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-22,Athletico-PR @ Botafogo RJ,1X2,botafogo rj,,1.9,0.5886,0.5263,5.33,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-22,Athletico-PR @ Botafogo RJ,1X2,draw,,3.36,0.2605,0.2976,-5.61,win,2.36,0.34,market_avg,False
brasileirao,2023,2023-10-22,Athletico-PR @ Botafogo RJ,1X2,athletico pr,,4.35,0.1509,0.2299,-15.46,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-22,Cruzeiro @ Atletico-MG,1X2,atletico mg,,1.87,0.4854,0.5348,-4.15,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-10-22,Cruzeiro @ Atletico-MG,1X2,draw,,3.18,0.3842,0.3145,9.98,lose,-1.0,0.334,market_avg,True
brasileirao,2023,2023-10-22,Cruzeiro @ Atletico-MG,1X2,cruzeiro,,4.92,0.1304,0.2033,-16.14,win,3.92,0.334,market_avg,False
brasileirao,2023,2023-10-22,Vasco @ Flamengo RJ,1X2,flamengo rj,,1.66,0.611,0.6024,0.64,win,0.6599999999999999,0.34,market_avg,False
brasileirao,2023,2023-10-22,Vasco @ Flamengo RJ,1X2,draw,,3.73,0.2422,0.2681,-4.35,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-22,Vasco @ Flamengo RJ,1X2,vasco,,5.38,0.1468,0.1859,-9.46,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-22,Santos @ Internacional,1X2,internacional,,1.55,0.4602,0.6452,-12.9,win,0.55,0.34,market_avg,False
brasileirao,2023,2023-10-22,Santos @ Internacional,1X2,draw,,3.9,0.3077,0.2564,9.0,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-22,Santos @ Internacional,1X2,santos,,6.51,0.2321,0.1536,22.99,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-22,Fluminense @ Bragantino,1X2,bragantino,,1.74,0.5607,0.5747,-1.1,win,0.74,0.34,market_avg,False
brasileirao,2023,2023-10-22,Fluminense @ Bragantino,1X2,draw,,3.77,0.2678,0.2653,0.43,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-22,Fluminense @ Bragantino,1X2,fluminense,,4.58,0.1715,0.2183,-9.66,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-22,America MG @ Corinthians,1X2,corinthians,,2.02,0.6349,0.495,12.71,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-22,America MG @ Corinthians,1X2,draw,,3.3,0.2163,0.303,-12.88,win,2.3,0.34,market_avg,False
brasileirao,2023,2023-10-22,America MG @ Corinthians,1X2,america mg,,3.86,0.1488,0.2591,-19.15,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-22,Palmeiras @ Coritiba,1X2,coritiba,,4.63,0.181,0.216,-7.29,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-22,Palmeiras @ Coritiba,1X2,draw,,3.47,0.2501,0.2882,-5.95,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-22,Palmeiras @ Coritiba,1X2,palmeiras,,1.81,0.5689,0.5525,1.34,win,0.81,0.34,market_avg,False
brasileirao,2023,2023-10-25,America MG @ Athletico-PR,1X2,athletico pr,,1.55,0.7321,0.6452,6.06,win,0.55,0.34,market_avg,False
brasileirao,2023,2023-10-25,America MG @ Athletico-PR,1X2,draw,,4.19,0.1822,0.2387,-10.64,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-25,America MG @ Athletico-PR,1X2,america mg,,5.81,0.0857,0.1721,-22.59,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-25,Atletico-MG @ Bragantino,1X2,bragantino,,1.89,0.4214,0.5291,-9.16,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-25,Atletico-MG @ Bragantino,1X2,draw,,3.36,0.4019,0.2976,15.77,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-25,Atletico-MG @ Bragantino,1X2,atletico mg,,4.4,0.1767,0.2273,-10.01,win,3.4000000000000004,0.34,market_avg,False
brasileirao,2023,2023-10-25,Goias @ Fluminense,1X2,fluminense,,1.59,0.5179,0.6289,-7.95,win,0.5900000000000001,0.34,market_avg,False
brasileirao,2023,2023-10-25,Goias @ Fluminense,1X2,draw,,4.03,0.2906,0.2481,7.69,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-25,Goias @ Fluminense,1X2,goias,,5.59,0.1916,0.1789,3.19,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-26,Bahia @ Cruzeiro,1X2,cruzeiro,,1.95,0.4386,0.5128,-6.51,win,0.95,0.334,market_avg,False
brasileirao,2023,2023-10-26,Bahia @ Cruzeiro,1X2,draw,,3.28,0.3445,0.3049,5.85,lose,-1.0,0.334,market_avg,True
brasileirao,2023,2023-10-26,Bahia @ Cruzeiro,1X2,bahia,,4.25,0.2169,0.2353,-3.53,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-10-26,Sao Paulo @ Palmeiras,1X2,palmeiras,,2.02,0.5343,0.495,3.57,win,1.02,0.34,market_avg,True
brasileirao,2023,2023-10-26,Sao Paulo @ Palmeiras,1X2,draw,,3.19,0.3027,0.3135,-1.55,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-26,Sao Paulo @ Palmeiras,1X2,sao paulo,,4.04,0.163,0.2475,-15.37,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-26,Corinthians @ Cuiaba,1X2,cuiaba,,2.18,0.4446,0.4587,-1.38,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-26,Corinthians @ Cuiaba,1X2,draw,,3.04,0.3188,0.3289,-1.39,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-26,Corinthians @ Cuiaba,1X2,corinthians,,3.73,0.2366,0.2681,-5.29,win,2.73,0.34,market_avg,False
brasileirao,2023,2023-10-26,Flamengo RJ @ Gremio,1X2,gremio,,3.84,0.4571,0.2604,33.99,win,2.84,0.34,market_avg,False
brasileirao,2023,2023-10-26,Flamengo RJ @ Gremio,1X2,draw,,3.31,0.2622,0.3021,-5.95,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-26,Flamengo RJ @ Gremio,1X2,flamengo rj,,2.04,0.2807,0.4902,-19.23,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-26,Internacional @ Vasco,1X2,vasco,,2.18,0.3745,0.4587,-8.26,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-26,Internacional @ Vasco,1X2,draw,,3.17,0.3338,0.3155,2.62,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-26,Internacional @ Vasco,1X2,internacional,,3.54,0.2917,0.2825,1.47,win,2.54,0.34,market_avg,False
brasileirao,2023,2023-10-27,Coritiba @ Santos,1X2,santos,,1.67,0.5149,0.5988,-6.31,win,0.6699999999999999,0.34,market_avg,False
brasileirao,2023,2023-10-27,Coritiba @ Santos,1X2,draw,,3.96,0.2389,0.2525,-2.43,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-27,Coritiba @ Santos,1X2,coritiba,,4.95,0.2462,0.202,9.85,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-28,Gremio @ America MG,1X2,america mg,,2.26,0.2927,0.4425,-15.24,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-10-28,Gremio @ America MG,1X2,draw,,3.46,0.257,0.289,-4.99,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-10-28,Gremio @ America MG,1X2,gremio,,3.06,0.4504,0.3268,17.02,win,2.06,0.334,market_avg,True
brasileirao,2023,2023-10-28,Bahia @ Palmeiras,1X2,palmeiras,,1.35,0.6829,0.7407,-3.51,win,0.3500000000000001,0.34,market_avg,False
brasileirao,2023,2023-10-28,Bahia @ Palmeiras,1X2,draw,,4.83,0.2282,0.207,4.6,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-28,Bahia @ Palmeiras,1X2,bahia,,9.21,0.0889,0.1086,-8.16,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-29,Fluminense @ Atletico-MG,1X2,atletico mg,,1.73,0.5154,0.578,-4.88,win,0.73,0.34,market_avg,False
brasileirao,2023,2023-10-29,Fluminense @ Atletico-MG,1X2,draw,,3.53,0.3052,0.2833,3.49,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-29,Fluminense @ Atletico-MG,1X2,fluminense,,5.11,0.1794,0.1957,-3.75,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-29,Sao Paulo @ Athletico-PR,1X2,athletico pr,,2.04,0.5226,0.4902,2.98,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-29,Sao Paulo @ Athletico-PR,1X2,draw,,3.27,0.2776,0.3058,-4.15,win,2.27,0.34,market_avg,False
brasileirao,2023,2023-10-29,Sao Paulo @ Athletico-PR,1X2,sao paulo,,3.82,0.1998,0.2618,-10.66,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-29,Vasco @ Goias,1X2,goias,,2.44,0.5308,0.4098,13.29,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-29,Vasco @ Goias,1X2,draw,,3.05,0.2852,0.3279,-5.86,win,2.05,0.34,market_avg,False
brasileirao,2023,2023-10-29,Vasco @ Goias,1X2,vasco,,3.13,0.184,0.3195,-19.08,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-29,Santos @ Corinthians,1X2,corinthians,,2.12,0.6011,0.4717,12.35,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-29,Santos @ Corinthians,1X2,draw,,3.22,0.253,0.3106,-8.35,win,2.22,0.34,market_avg,False
brasileirao,2023,2023-10-29,Santos @ Corinthians,1X2,santos,,3.62,0.1459,0.2762,-21.23,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-29,Coritiba @ Internacional,1X2,internacional,,1.39,0.6471,0.7194,-4.52,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-10-29,Coritiba @ Internacional,1X2,draw,,4.66,0.2392,0.2146,5.16,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-29,Coritiba @ Internacional,1X2,coritiba,,7.98,0.1137,0.1253,-4.18,win,6.98,0.34,market_avg,False
brasileirao,2023,2023-10-29,Cuiaba @ Botafogo RJ,1X2,botafogo rj,,1.65,0.6811,0.6061,5.57,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-10-29,Cuiaba @ Botafogo RJ,1X2,draw,,3.59,0.2411,0.2786,-6.05,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-10-29,Cuiaba @ Botafogo RJ,1X2,cuiaba,,5.78,0.0778,0.173,-24.76,win,4.78,0.334,market_avg,False
brasileirao,2023,2023-10-31,Fluminense @ Bahia,1X2,bahia,,1.46,0.4153,0.6849,-17.71,win,0.45999999999999996,0.34,market_avg,False
brasileirao,2023,2023-10-31,Fluminense @ Bahia,1X2,draw,,4.42,0.2998,0.2262,14.63,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-10-31,Fluminense @ Bahia,1X2,fluminense,,6.78,0.2849,0.1475,41.92,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-01,Athletico-PR @ Corinthians,1X2,corinthians,,2.66,0.3727,0.3759,-0.39,win,1.6600000000000001,0.34,market_avg,False
brasileirao,2023,2023-11-01,Athletico-PR @ Corinthians,1X2,draw,,2.98,0.3233,0.3356,-1.64,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-01,Athletico-PR @ Corinthians,1X2,athletico pr,,2.89,0.304,0.346,-5.46,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-01,America MG @ Internacional,1X2,internacional,,1.56,0.5958,0.641,-3.17,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-01,America MG @ Internacional,1X2,draw,,4.23,0.2363,0.2364,-0.02,win,3.2300000000000004,0.34,market_avg,False
brasileirao,2023,2023-11-01,America MG @ Internacional,1X2,america mg,,5.46,0.1678,0.1832,-3.77,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-01,Gremio @ Coritiba,1X2,coritiba,,3.09,0.2578,0.3236,-9.15,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-11-01,Gremio @ Coritiba,1X2,draw,,3.57,0.2362,0.2801,-7.05,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-11-01,Gremio @ Coritiba,1X2,gremio,,2.2,0.506,0.4545,5.09,win,1.2000000000000002,0.334,market_avg,True
brasileirao,2023,2023-11-01,Santos @ Flamengo RJ,1X2,flamengo rj,,1.46,0.7373,0.6849,3.44,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-01,Santos @ Flamengo RJ,1X2,draw,,4.3,0.1774,0.2326,-10.68,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-01,Santos @ Flamengo RJ,1X2,santos,,6.97,0.0853,0.1435,-18.25,win,5.97,0.34,market_avg,False
brasileirao,2023,2023-11-02,Fortaleza @ Atletico-MG,1X2,atletico mg,,1.72,0.4862,0.5814,-7.37,win,0.72,0.34,market_avg,False
brasileirao,2023,2023-11-02,Fortaleza @ Atletico-MG,1X2,draw,,3.56,0.319,0.2809,6.1,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-11-02,Fortaleza @ Atletico-MG,1X2,fortaleza,,5.13,0.1948,0.1949,-0.02,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-02,Palmeiras @ Botafogo RJ,1X2,botafogo rj,,2.97,0.5011,0.3367,21.97,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-02,Palmeiras @ Botafogo RJ,1X2,draw,,3.12,0.3229,0.3205,0.34,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-02,Palmeiras @ Botafogo RJ,1X2,palmeiras,,2.49,0.176,0.4016,-25.28,win,1.4900000000000002,0.34,market_avg,False
brasileirao,2023,2023-11-02,Vasco @ Cuiaba,1X2,cuiaba,,2.59,0.5023,0.3861,13.55,lose,-1.0,0.334,market_avg,True
brasileirao,2023,2023-11-02,Vasco @ Cuiaba,1X2,draw,,2.98,0.3175,0.3356,-2.42,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-11-02,Vasco @ Cuiaba,1X2,vasco,,2.98,0.1802,0.3356,-20.84,win,1.98,0.334,market_avg,False
brasileirao,2023,2023-11-02,Bragantino @ Goias,1X2,goias,,3.17,0.2656,0.3155,-7.11,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-02,Bragantino @ Goias,1X2,draw,,3.32,0.2929,0.3012,-1.24,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-02,Bragantino @ Goias,1X2,bragantino,,2.27,0.4415,0.4405,0.1,win,1.27,0.34,market_avg,False
brasileirao,2023,2023-11-02,Cruzeiro @ Sao Paulo,1X2,sao paulo,,1.89,0.3215,0.5291,-17.66,win,0.8899999999999999,0.334,market_avg,False
brasileirao,2023,2023-11-02,Cruzeiro @ Sao Paulo,1X2,draw,,3.24,0.3653,0.3086,8.27,lose,-1.0,0.334,market_avg,True
brasileirao,2023,2023-11-02,Cruzeiro @ Sao Paulo,1X2,cruzeiro,,4.56,0.3132,0.2193,19.27,lose,-1.0,0.334,market_avg,True
brasileirao,2023,2023-11-04,Atletico-MG @ America MG,1X2,america mg,,4.36,0.1756,0.2294,-10.55,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-04,Atletico-MG @ America MG,1X2,draw,,3.64,0.2998,0.2747,4.11,win,2.64,0.34,market_avg,True
brasileirao,2023,2023-11-04,Atletico-MG @ America MG,1X2,atletico mg,,1.8,0.5246,0.5556,-2.51,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-04,Bahia @ Gremio,1X2,gremio,,1.72,0.5254,0.5814,-4.33,win,0.72,0.34,market_avg,False
brasileirao,2023,2023-11-04,Bahia @ Gremio,1X2,draw,,3.77,0.2512,0.2653,-2.38,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-04,Bahia @ Gremio,1X2,bahia,,4.69,0.2234,0.2132,2.15,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-05,Athletico-PR @ Palmeiras,1X2,palmeiras,,1.67,0.5845,0.5988,-1.08,win,0.6699999999999999,0.34,market_avg,False
brasileirao,2023,2023-11-05,Athletico-PR @ Palmeiras,1X2,draw,,3.76,0.2573,0.266,-1.47,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-05,Athletico-PR @ Palmeiras,1X2,athletico pr,,5.21,0.1582,0.1919,-7.9,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-05,Corinthians @ Bragantino,1X2,bragantino,,1.59,0.5734,0.6289,-3.97,win,0.5900000000000001,0.34,market_avg,False
brasileirao,2023,2023-11-05,Corinthians @ Bragantino,1X2,draw,,4.03,0.2811,0.2481,5.98,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-11-05,Corinthians @ Bragantino,1X2,corinthians,,5.56,0.1455,0.1799,-8.6,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-05,Internacional @ Cruzeiro,1X2,cruzeiro,,2.13,0.4596,0.4695,-0.95,lose,-1.0,0.334,market_avg,False
brasileirao,2023,2023-11-05,Internacional @ Cruzeiro,1X2,draw,,3.15,0.3538,0.3175,5.16,lose,-1.0,0.334,market_avg,True
brasileirao,2023,2023-11-05,Internacional @ Cruzeiro,1X2,internacional,,3.69,0.1866,0.271,-14.02,win,2.69,0.334,market_avg,False
brasileirao,2023,2023-11-05,Flamengo RJ @ Fortaleza,1X2,fortaleza,,2.49,0.3815,0.4016,-2.25,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-05,Flamengo RJ @ Fortaleza,1X2,draw,,3.13,0.298,0.3195,-3.03,lose,-1.0,0.34,market_avg,False
brasileirao,2023,2023-11-05,Flamengo RJ @ Fortaleza,1X2,flamengo rj,,2.94,0.3205,0.3401,-2.6,win,1.94,0.34,market_avg,False
brasileirao,2023,2023-11-05,Goias @ Coritiba,1X2,coritiba,,2.6,0.4259,0.3846,4.83,lose,-1.0,0.34,market_avg,True
brasileirao,2023,2023-11-05,Goias @ Coritiba,1X2,draw,,3.26,0.2815,0.3067,-3.71,lose,-1.0,0.34,market_avg,False
