comp,season,date,match,market,selection,line,price,model_prob,market_prob,ev,result,profit,confidence,odds_source
ligue1,2023,2024-03-10,Rennes @ Lille,TOTAL,under,2.5,1.88,0.5714,0.5319,3.34,lose,-1.0,0.364,pinnacle
ligue1,2023,2024-03-15,Lyon @ Toulouse,1X2,toulouse,,2.85,0.4569,0.3509,13.6,lose,-1.0,0.364,pinnacle
ligue1,2023,2024-03-16,Strasbourg @ Nantes,1X2,strasbourg,,3.87,0.3109,0.2584,9.14,win,2.87,0.364,pinnacle
ligue1,2023,2024-03-16,Nice @ Lens,1X2,draw,,3.46,0.351,0.289,9.65,lose,-1.0,0.364,pinnacle
ligue1,2023,2024-03-17,Lille @ Brest,1X2,brest,,2.59,0.4144,0.3861,3.3,lose,-1.0,0.364,pinnacle
ligue1,2023,2024-03-17,Lille @ Brest,TOTAL,under,2.5,1.62,0.6952,0.6173,5.68,win,0.6200000000000001,0.364,pinnacle
ligue1,2023,2024-03-17,Le Havre @ Clermont,1X2,le havre,,2.82,0.4277,0.3546,9.27,lose,-1.0,0.334,pinnacle
ligue1,2023,2024-03-17,Le Havre @ Clermont,TOTAL,under,2.5,1.65,0.6676,0.6061,4.57,lose,-1.0,0.334,pinnacle
ligue1,2023,2024-03-17,Paris SG @ Montpellier,1X2,draw,,5.27,0.2242,0.1898,8.16,lose,-1.0,0.364,pinnacle
ligue1,2023,2024-03-29,Lens @ Lille,TOTAL,under,2.5,1.77,0.6654,0.565,8.0,lose,-1.0,0.364,pinnacle
ligue1,2023,2024-03-30,Monaco @ Metz,1X2,metz,,5.53,0.2368,0.1808,13.93,lose,-1.0,0.364,pinnacle
ligue1,2023,2024-03-30,Reims @ Lyon,1X2,reims,,3.64,0.3693,0.2747,15.49,lose,-1.0,0.364,pinnacle
ligue1,2023,2024-03-31,Brest @ Lorient,1X2,brest,,2.11,0.5405,0.4739,6.32,win,1.1099999999999999,0.364,pinnacle
ligue1,2023,2024-03-31,Brest @ Lorient,TOTAL,over,2.5,2.27,0.4824,0.4405,4.28,lose,-1.0,0.364,pinnacle
